header_id,line_item_id,line_item_index,record_type,created_at,currency,header_status,product_id,product_name,product_type,transaction_type,billing_type,quantity,unit_amount,discount_amount,tax_amount,total_amount,payment_id,payment_method_id,payment_method,payment_at,refund_amount,subscription_id,subscription_period_started_at,subscription_period_ended_at,subscription_status,customer_id,customer_level,customer_name,customer_company,customer_email,customer_city,customer_country,fee_amount
3c317434-5a8a-46a6-9251-bd4e2b5c9b65,9bbe39e5-ed74-432e-93f9-bdc520e7b104,7,line_item,2023-09-18 20:52:24,EUR,completed,57,paper,office supplies,refund,recurring,4,238.84,13.8,6.94,948.5,7189e8a9-c6c2-45e9-8e45-04de9523884a,5bff3592-ca0a-482f-ac20-77d0315919e9,paypal,2024-05-04 08:21:57,71.17,4937d6e6-678f-4a9d-a5a3-f3693ba398c1,2022-12-20 08:49:22,2024-01-15 22:49:23,inactive,d6bcc6e8-5fe4-4ed1-8351-c07b2f2c081a,basic,Sean Johnson,Dunder Mifflin Paper Company,griffinbrian@example.com,Shafferstad,Bangladesh,5.92
e04d0201-dfcb-4d6f-8eb6-f8fa42fc8cf6,46e9fe5c-adac-4f53-afb9-85ec01740f09,931,header,2023-03-22 11:32:54,GBP,cancelled,83,printer,office equipment,sale,subscription,6,373.48,7.49,38.28,2271.67,,,,,,011263f5-4205-4749-a0bb-f20e1aa936de,2022-05-26 05:00:13,2024-03-11 16:59:46,inactive,723b0905-b338-4139-9909-56bfd7f6b43e,premium,Kristen Joseph,Dunder Mifflin Paper Company,kleinana@example.com,Andersonfort,Afghanistan,5.45
e04d0201-dfcb-4d6f-8eb6-f8fa42fc8cf6,2f61c981-3f83-415b-aaca-f99e733fb68a,1,line_item,2023-09-17 12:56:58,USD,cancelled,46,stationery,office supplies,refund,subscription,4,529.02,86.9,25.31,2054.49,,,,,113.3,0bc0b26c-a589-4497-9207-a8eab4b80018,2023-08-29 13:30:51,2024-07-29 16:03:49,active,db897caf-cfa4-4433-8fb9-da4deca68381,basic,Samantha Garcia,Dunder Mifflin Paper Company,martinmccarthy@example.org,South Victoria,Azerbaijan,2.88
e04d0201-dfcb-4d6f-8eb6-f8fa42fc8cf6,6f0ff047-8bcc-4d99-9c20-b3c131b703f4,2,line_item,2023-11-19 20:58:05,EUR,cancelled,16,paper,office supplies,refund,recurring,7,240.52,71.54,47.06,1659.16,,,,,1292.54,dbc6392b-f407-442c-927b-998f1e38df97,2023-11-11 16:31:55,2024-06-02 20:41:45,active,03600620-a96b-4c8e-9484-db2058dfc8b4,enterprise,Christine Williams,Dunder Mifflin Paper Company,marymyers@example.net,Christinamouth,Mexico,15.4
e04d0201-dfcb-4d6f-8eb6-f8fa42fc8cf6,ba71d7c4-f3d9-43d3-91f4-42ad4ccf2006,3,line_item,2023-06-27 22:36:05,USD,pending,92,stationery,office supplies,refund,invoiceitem,9,533.78,85.38,32.33,4750.97,,,,,4504.77,,,,,5a2d7e05-3193-4636-9bef-eff7b0d869f3,enterprise,Maria Barron,Dunder Mifflin Paper Company,zachary52@example.com,Port Dawnland,Cote d'Ivoire,7.23
e04d0201-dfcb-4d6f-8eb6-f8fa42fc8cf6,268483b1-730e-49bc-9f7a-9089c70c1b8d,4,line_item,2022-10-24 21:05:36,USD,completed,63,printer,office equipment,sale,recurring,1,882.67,51.13,34.85,866.39,c526e33f-f2f7-4f90-abcb-bbee84ec67bf,66571b54-6c03-4558-9180-6ae2677d8f15,paypal,2023-01-30 16:15:47,,1f210c6d-03f9-4872-beb2-e7c7547a5f6d,2022-02-02 22:37:46,2023-02-09 15:52:10,active,3440bab1-d3f9-4b35-ac90-92fed7a3842d,basic,Victor Le,Dunder Mifflin Paper Company,john36@example.org,Morrisfurt,Sierra Leone,10.96
e04d0201-dfcb-4d6f-8eb6-f8fa42fc8cf6,59bceff5-0282-4dac-8373-401267a9bba3,5,line_item,2022-11-01 10:36:35,EUR,pending,38,printer,office equipment,sale,one-time,9,227.69,50.05,47.44,2046.6,,,,,,,,,,1db2d0ac-500e-4545-a2e9-497905286bd9,basic,Michelle Rios,Dunder Mifflin Paper Company,eflores@example.net,South Kristenview,Namibia,1.2
e04d0201-dfcb-4d6f-8eb6-f8fa42fc8cf6,1dcb0ac4-c7b4-476d-97ad-fb819fd5de5e,6,line_item,2023-04-01 17:36:52,EUR,completed,82,copier,office equipment,sale,recurring,6,689.88,37.24,10.88,4112.92,5047c558-3cc5-4895-9ee7-486c9b81d701,74bec611-47b7-447f-9fff-a9295e2b3a24,paypal,2023-09-26 00:23:22,,edc591b3-44cd-4770-82f0-b21ffceb5220,2022-08-01 19:58:53,2023-09-06 08:51:25,inactive,43e83597-f71e-44a2-99a3-2c57aa8bc4b3,basic,Sarah Ramsey,Dunder Mifflin Paper Company,william67@example.com,Martinville,Morocco,5.24
e04d0201-dfcb-4d6f-8eb6-f8fa42fc8cf6,f1c8d762-11b7-4130-acf2-4fa8f6402d3b,7,line_item,2023-01-23 11:44:36,USD,completed,8,ink,office supplies,refund,one-time,4,413.88,94.79,32.04,1592.77,91c04562-5a8a-4b69-af1b-eebe71fedad9,68068b17-272a-4bff-8eaa-acf9942fb881,paypal,2024-03-03 07:27:39,383.85,,,,,a0be2425-c630-4061-b737-5136ecaa55bd,enterprise,Cory Peterson,Dunder Mifflin Paper Company,juan91@example.org,Muellermouth,Pakistan,9.86
2732f2af-61b7-43cb-987f-ee73ddfd1eea,2780860f-e683-4542-bf69-78d24425a9c8,932,header,2023-03-12 02:57:46,GBP,cancelled,73,copier,office equipment,sale,one-time,9,435.63,41.38,35.36,3914.65,,,,,,,,,,a5aa6ad5-b88c-4e5c-89b8-dd9e3da62364,enterprise,Brandon Morgan,Dunder Mifflin Paper Company,huangbrittany@example.org,North Anthonybury,Croatia,11.57
2732f2af-61b7-43cb-987f-ee73ddfd1eea,ef6b29d0-f72c-44cb-9e56-d76dc74ae95a,1,line_item,2022-10-27 04:25:10,GBP,pending,79,chair,furniture,refund,invoiceitem,9,858.19,56.61,40.79,7707.89,,,,,5611.57,,,,,1e4becff-d6a0-4af5-95e6-70ba76614d6e,enterprise,John Payne,Dunder Mifflin Paper Company,evanssarah@example.net,North Edwardhaven,Oman,16.88
2732f2af-61b7-43cb-987f-ee73ddfd1eea,320a824a-ad29-44bf-9689-6baa78af943b,2,line_item,2024-06-09 03:03:28,GBP,cancelled,27,ink,office supplies,refund,recurring,2,676.95,85.79,19.39,1287.5,,,,,775.9,b0a4c429-33bd-40ab-bf01-12facfc7fe65,2023-11-29 10:21:58,2025-05-13 08:52:38,inactive,b5343988-2a96-4ace-a4a0-25b5be678246,premium,Timothy Adams,Dunder Mifflin Paper Company,elowery@example.net,South Julie,Cuba,12.12
2732f2af-61b7-43cb-987f-ee73ddfd1eea,d5dea807-72f3-4820-8d68-7cf699e1c42e,3,line_item,2022-08-18 00:13:57,USD,cancelled,1,stationery,office supplies,refund,subscription,6,957.88,9.42,34.99,5772.85,,,,,4479.2,3d8181c7-ff6b-460f-9281-b264b4675298,2021-10-30 16:06:28,2022-08-26 06:01:21,active,a2554c02-6426-4f71-8174-530d05f3972f,enterprise,Mariah Guerrero,Dunder Mifflin Paper Company,mcfarlandlisa@example.net,Jasonberg,Slovakia (Slovak Republic),14.17
87f7ec29-06e7-4976-9a52-e9abcf5a637b,ca2cc76f-1229-4e31-85ad-5a0218f6d168,933,header,2022-07-23 15:04:00,USD,pending,85,ink,office supplies,refund,recurring,10,278.15,46.87,20.04,2754.67,,,,,1620.76,ef63f46d-66be-4c5f-b2e5-32453eb11754,2021-09-07 14:58:25,2023-06-06 16:23:12,inactive,c46ce4b8-a00e-43fa-a64e-ebaf01f78223,enterprise,Ryan Carr,Dunder Mifflin Paper Company,pruittjose@example.org,West Carolyn,Vietnam,11.68
87f7ec29-06e7-4976-9a52-e9abcf5a637b,d7d06c22-dc74-420f-b016-9b6be50a151f,1,line_item,2022-08-28 03:47:16,EUR,cancelled,24,paper,office supplies,refund,invoiceitem,6,460.8,98.48,13.99,2680.31,,,,,2151.51,,,,,9dd8a59b-b84d-4fad-85e0-773ff5840e03,premium,Angela Ramos,Dunder Mifflin Paper Company,zhoward@example.net,Grayland,Israel,8.07
87f7ec29-06e7-4976-9a52-e9abcf5a637b,4629e655-aa51-4d00-aa7f-5671377e001c,2,line_item,2023-03-09 10:40:29,EUR,completed,9,desk,furniture,refund,recurring,2,252.06,31.75,8.22,480.59,c9d8bdda-07d5-4fcb-97eb-d035f5e18471,e24f2bc8-31d7-4a5f-a7e6-86bd2837f06f,bank_transfer,2024-03-03 13:21:21,15.53,a76b0b42-9dc7-427e-96cc-ac7285938a40,2022-07-28 11:44:44,2023-12-14 20:11:21,active,de04d379-fdae-4771-9c4d-f8dbe3342f4f,enterprise,Nina Burke,Dunder Mifflin Paper Company,qblack@example.net,Greeneville,Chad,19.45
87f7ec29-06e7-4976-9a52-e9abcf5a637b,8b26f647-131b-4a34-a57d-a9cb5542e284,3,line_item,2023-03-22 03:47:32,EUR,completed,3,desk,furniture,refund,recurring,7,318.83,2.22,47.87,2277.46,deea1246-e3d2-4d19-8aff-561aae7cd0d5,ac5c9f77-1b69-4499-b239-a4036d5592f8,bank_transfer,2023-12-04 17:38:30,1191.42,5c51589b-6c26-4851-ac22-14507fc1f4da,2022-11-23 08:18:58,2023-08-07 08:16:24,inactive,51ce27f3-0d09-4e6d-b664-53ca6ec51580,basic,Daniel Sanchez,Dunder Mifflin Paper Company,danielle03@example.net,West Kenneth,Portugal,2.46
87f7ec29-06e7-4976-9a52-e9abcf5a637b,1aa8883b-bd62-474b-aeb9-45a6d5df190e,4,line_item,2023-11-29 16:27:57,GBP,pending,4,paper,office supplies,sale,subscription,1,82.69,72.47,9.62,19.84,,,,,,e5ec7257-6459-4612-961c-de2439e60eb7,2023-03-28 01:33:40,2024-08-28 15:10:38,inactive,3ef7fc3b-7875-471b-b670-a561f723398a,enterprise,Jennifer Walker,Dunder Mifflin Paper Company,hilldawn@example.net,West Alexander,Cambodia,6.7
87f7ec29-06e7-4976-9a52-e9abcf5a637b,fcfcac1c-af78-4c41-bc75-2817a6643979,5,line_item,2024-01-27 15:10:11,USD,cancelled,30,desk,furniture,refund,recurring,7,408.23,77.7,19.21,2799.12,,,,,931.42,045b55ef-bc89-40a3-a43f-61bc7014f617,2023-11-22 10:50:40,2024-07-23 01:20:34,inactive,893eec42-93f4-46c4-aa6f-6b6b28c80b4a,basic,Christopher Ellis,Dunder Mifflin Paper Company,cruiz@example.com,North Michellemouth,Sri Lanka,6.13
87f7ec29-06e7-4976-9a52-e9abcf5a637b,efd9be9c-741c-4798-85b6-f23835aa25a6,6,line_item,2024-05-25 04:10:16,USD,cancelled,3,stationery,office supplies,sale,recurring,7,177.78,53.98,23.89,1214.37,,,,,,93cff3c9-0083-4b32-acba-cb18724f3fe9,2023-09-22 11:03:05,2024-10-02 05:07:28,inactive,5462bbca-e544-4f54-b176-6db734550ae7,enterprise,Stephanie Patton,Dunder Mifflin Paper Company,owenstina@example.net,Lake Maryland,Bouvet Island (Bouvetoya),17.86
87f7ec29-06e7-4976-9a52-e9abcf5a637b,26e37c57-305b-470c-8f8e-7e4d5e7fb53e,7,line_item,2023-01-19 15:54:25,EUR,pending,68,chair,furniture,refund,one-time,7,632.99,22.62,8.87,4417.18,,,,,1068.71,,,,,1d31c8cf-3d68-477a-b88c-745c7362c31a,basic,Victoria Smith,Dunder Mifflin Paper Company,henrydavid@example.com,New Jeffrey,Nepal,19.66
87f7ec29-06e7-4976-9a52-e9abcf5a637b,ab857fb3-3cdc-4169-bd4c-03ccca95ad2b,8,line_item,2023-04-10 09:04:09,EUR,pending,53,ink,office supplies,refund,subscription,8,882.62,0.76,39.1,7099.3,,,,,497.73,21119133-aa07-4155-b110-61f1de65fbe3,2022-06-01 16:59:28,2024-04-06 06:24:28,inactive,f620a9cd-5426-45dd-bb0f-7df68e9f3361,basic,Kimberly Olson,Dunder Mifflin Paper Company,xhill@example.net,West Timothy,Martinique,19.67
09acd4d1-3bf7-4292-92b9-4ceca054b926,a50b94b7-8376-4d5a-afdf-ae6a833ce26b,934,header,2022-12-05 03:33:19,USD,pending,68,chair,furniture,refund,one-time,1,452.12,31.12,47.29,468.29,,,,,360.66,,,,,25caa4d6-d3ae-4677-b7b9-d5319b52b231,enterprise,John Gonzalez,Dunder Mifflin Paper Company,joshua26@example.com,Matthewbury,Puerto Rico,7.99
09acd4d1-3bf7-4292-92b9-4ceca054b926,d9d585fa-a69d-47a3-a9f5-fcc7663ad0e0,1,line_item,2024-02-13 02:10:08,USD,completed,51,desk,furniture,sale,invoiceitem,10,92.12,66.45,49.72,904.47,1ed5e569-d196-416a-a9fb-23e063ce7747,6431f9e1-8d5d-482f-b3b2-06ad3788b5d8,paypal,2024-05-07 22:32:07,,,,,,5f32103b-43f9-4b90-84df-ed2aea655aa3,enterprise,Mr. James Martinez,Dunder Mifflin Paper Company,tracy73@example.com,Port Rachelmouth,Saudi Arabia,17.24
09acd4d1-3bf7-4292-92b9-4ceca054b926,3217c721-0d68-4094-a10f-2c7fd296f34f,2,line_item,2022-12-24 01:49:55,GBP,pending,82,desk,furniture,refund,invoiceitem,8,448.11,83.43,46.46,3547.91,,,,,1733.07,,,,,6c63ae5d-a61f-47d8-a2b4-88d5ac1316df,basic,Tiffany Winters,Dunder Mifflin Paper Company,gnovak@example.com,South Michelestad,Philippines,18.75
09acd4d1-3bf7-4292-92b9-4ceca054b926,e5a760ee-1f97-4ed9-805f-d05d7560a3cd,3,line_item,2023-03-19 06:27:20,GBP,pending,98,desk,furniture,refund,subscription,1,319.52,70.83,45.04,293.73,,,,,121.66,0b5ae5cd-15f1-40dc-a16d-0822c7aabbbf,2022-05-06 14:43:24,2023-05-20 12:28:53,inactive,98ea5949-885e-4eb5-ac2f-b250cd0e270b,basic,Amy Esparza,Dunder Mifflin Paper Company,owilliams@example.com,New Sabrina,Iraq,14.72
09acd4d1-3bf7-4292-92b9-4ceca054b926,37bdb282-8488-4b4e-acae-400145b83c5f,4,line_item,2023-01-13 17:51:20,EUR,completed,1,stationery,office supplies,refund,one-time,7,709.42,94.88,26.94,4898.0,d402d76f-d027-44b1-a384-8cfa52419c7a,691e0c6d-16b7-454c-b1b0-16222feca112,credit_card,2024-05-06 11:54:02,801.18,,,,,6b5e0dc9-3486-4624-9127-f47a65bbf899,enterprise,James Johnson,Dunder Mifflin Paper Company,psmith@example.net,West Stephenmouth,Colombia,4.96
884e0292-05ac-463f-8026-ad0f025da183,9fe65178-59ee-4a95-bcbf-fd9a582c2668,935,header,2023-07-01 23:54:45,USD,pending,23,copier,office equipment,refund,one-time,8,619.98,22.07,43.8,4981.57,,,,,4498.89,,,,,04b3be71-d7f5-4fab-96b3-e36dcdcfd7c1,basic,Denise Kaiser,Dunder Mifflin Paper Company,debramoss@example.net,South Richard,Sweden,9.41
884e0292-05ac-463f-8026-ad0f025da183,89bda1b8-7933-4bbe-803d-12ab2291bb72,1,line_item,2023-07-02 13:00:26,EUR,cancelled,67,paper,office supplies,refund,invoiceitem,2,622.72,33.75,9.8,1221.49,,,,,663.11,,,,,9cea4af6-68e3-45f8-9529-ffcc6175a6ef,enterprise,Stephen Rodriguez,Dunder Mifflin Paper Company,andersonmatthew@example.net,South Williamfort,Monaco,5.84
884e0292-05ac-463f-8026-ad0f025da183,79fd8d6a-31ad-4beb-9ea1-5d968bebc54c,2,line_item,2024-05-26 09:49:57,EUR,pending,70,printer,office equipment,sale,one-time,4,18.04,59.06,3.07,16.17,,,,,,,,,,83f5b65a-75e8-41f4-afcd-d92f2905b67e,premium,Kenneth Smith,Dunder Mifflin Paper Company,karias@example.net,Myersmouth,Sri Lanka,18.11
884e0292-05ac-463f-8026-ad0f025da183,a3dca00d-9a3b-4803-92e0-496a1eab1b36,3,line_item,2022-10-07 17:39:37,GBP,completed,37,stationery,office supplies,sale,subscription,6,182.33,96.7,20.89,1018.17,ed0fda21-292b-47db-81bc-a6ce2c7fedbb,4fa51874-bbe5-461b-8e54-a7529544506d,bank_transfer,2023-03-21 02:37:18,,191a67f6-ce0e-455b-8b8f-e22b0c6bf99a,2022-03-24 07:37:20,2023-02-04 22:50:22,active,b9c23452-d8dd-461a-b59b-80d04c747145,enterprise,Carolyn Wood,Dunder Mifflin Paper Company,walterchavez@example.net,Taylorside,Eritrea,14.7
15b39546-169f-41be-905e-8064caff169e,3548f3c6-cb04-43ad-a821-de604f0a526a,936,header,2023-05-02 14:09:19,USD,pending,97,desk,furniture,sale,subscription,5,271.43,30.77,33.05,1359.43,,,,,,6e48f197-bdd9-49ca-b76d-2f45f249f223,2023-03-09 04:35:13,2023-09-08 17:22:06,active,fcefc8c3-4de9-4237-9233-05eccc25b139,premium,Nathaniel Mendoza,Dunder Mifflin Paper Company,perkinskimberly@example.org,North Jesse,Palestinian Territory,17.9
15b39546-169f-41be-905e-8064caff169e,add87650-7425-41f6-9207-7634bde1b77e,1,line_item,2022-10-02 10:25:42,USD,pending,92,stationery,office supplies,refund,subscription,5,453.06,70.55,20.84,2215.59,,,,,1464.31,c98f7209-cf74-479c-80ba-af34c74d43d9,2022-01-19 16:24:17,2022-12-30 02:19:20,inactive,3616048b-539e-4c2d-b4a5-491f754a67b2,basic,Joe Wyatt,Dunder Mifflin Paper Company,amy94@example.net,Davidmouth,Mozambique,8.94
15b39546-169f-41be-905e-8064caff169e,b2d742e1-5081-40dc-9b97-49b76e2c55be,2,line_item,2023-08-15 00:14:37,EUR,pending,20,ink,office supplies,sale,subscription,9,183.28,64.87,4.75,1589.4,,,,,,ce78127d-1ef3-4629-b305-82a19b9c053c,2023-01-18 09:46:53,2023-11-22 12:23:21,active,510b9c58-ad01-45ad-8b23-36539785e538,enterprise,Eric Moore,Dunder Mifflin Paper Company,harringtonmark@example.net,Warrenside,Guatemala,12.14
15b39546-169f-41be-905e-8064caff169e,2dc64070-7ad2-49ac-958f-d7033d5673a9,3,line_item,2022-10-11 13:30:34,GBP,pending,24,ink,office supplies,sale,subscription,8,986.0,14.49,7.86,7881.37,,,,,,14ad0619-2f33-4d5a-81b3-e9dd108f1651,2021-12-30 07:07:12,2023-02-11 13:00:56,active,fec1263c-7ec8-422c-a718-652d30ae3ad7,premium,Benjamin Mason,Dunder Mifflin Paper Company,lori94@example.org,South Ericchester,Lao People's Democratic Republic,7.51
15b39546-169f-41be-905e-8064caff169e,57cc4cdf-74b8-44b7-aa1d-934c5868b84c,4,line_item,2023-11-08 23:06:38,GBP,pending,47,chair,furniture,refund,recurring,2,986.45,28.9,32.13,1976.13,,,,,1697.72,eed2aa78-d4c6-427f-b83d-2e78a84cbcb2,2022-12-17 06:17:22,2024-03-18 01:02:05,inactive,135de259-84d9-4ec2-bcfd-da677f68a987,premium,Deborah Cooper,Dunder Mifflin Paper Company,hallroger@example.org,Mooremouth,United States Minor Outlying Islands,17.06
3d818118-7f69-47b1-b6cb-4df56e091d6b,779f55dc-cc7c-47fb-8d66-e8bc2197222f,937,header,2022-12-19 17:39:16,USD,completed,30,copier,office equipment,sale,subscription,1,409.31,36.12,45.57,418.76,d1e0d006-df79-45f4-a080-e5c9c3c1ea0b,bd189eb4-b6dc-41b1-9c75-22cb6bc75bdb,bank_transfer,2023-03-11 09:12:25,,347f1a09-19a4-4bbc-b252-c07e793a283c,2021-12-27 12:29:06,2023-07-02 01:04:10,active,77b54516-d047-43be-b64a-e227e255b8d8,basic,Mrs. Destiny Bowman,Dunder Mifflin Paper Company,lisa26@example.org,East Helenborough,Brazil,15.36
3d818118-7f69-47b1-b6cb-4df56e091d6b,3b296f2e-dbc8-44ba-aa80-44ceaec98001,1,line_item,2023-06-27 18:44:17,EUR,cancelled,75,copier,office equipment,sale,recurring,8,484.0,80.11,4.71,3796.6,,,,,,36162c7a-addc-4504-9f32-96431fce4fb6,2023-03-22 10:10:02,2024-04-19 11:34:26,inactive,f622bf05-e9a5-42cd-88e2-a10bb62196d4,enterprise,Richard Reynolds,Dunder Mifflin Paper Company,james21@example.net,Port Sharon,Greece,6.79
3d818118-7f69-47b1-b6cb-4df56e091d6b,4d7d55ba-bb1a-46ce-b364-559994eac6bc,2,line_item,2024-05-08 12:31:21,EUR,cancelled,80,ink,office supplies,sale,subscription,3,833.28,13.4,36.76,2523.2,,,,,,d0a29354-2b76-4650-bce9-db55d6fde6eb,2023-09-03 18:56:34,2024-05-22 22:07:35,active,e67581d7-d84d-45f8-87cc-c5f2aeec770a,premium,Jackson Patterson,Dunder Mifflin Paper Company,zachary28@example.net,Lake Wesley,Andorra,5.0
b60b0913-c332-4c13-b4a4-e85a749bbd6e,1e534ca4-e078-401a-b77e-ca686d7caad5,938,header,2023-09-27 15:53:28,EUR,completed,65,desk,furniture,refund,one-time,10,176.82,25.83,45.76,1788.13,0c4f46d3-33a6-4bfd-9010-e8868c6f494a,d4dd4771-f028-44d4-bd57-159d49f5f866,bank_transfer,2024-06-09 15:18:28,1207.3,,,,,b3996aa2-246b-4d66-8fdf-ba6c5d6d7c98,premium,Shawn Coleman,Dunder Mifflin Paper Company,mclay@example.com,Dorischester,Croatia,3.51
b60b0913-c332-4c13-b4a4-e85a749bbd6e,c7a9d47a-fdbf-4339-967c-afa296a450b2,1,line_item,2023-12-05 23:01:09,EUR,pending,11,ink,office supplies,refund,recurring,3,735.63,24.7,40.92,2223.11,,,,,2021.31,456ff0d3-dc8a-426f-95a2-1a1d8fd024dc,2022-12-15 18:15:11,2024-02-01 02:19:20,inactive,74d0063c-d3af-4ca2-a946-a4e612d14a92,premium,Justin Smith,Dunder Mifflin Paper Company,james66@example.net,Suzanneshire,Bhutan,19.76
b60b0913-c332-4c13-b4a4-e85a749bbd6e,d1b3c894-a15e-4170-a1b2-6963308037b5,2,line_item,2023-01-27 17:19:27,GBP,completed,45,stationery,office supplies,refund,recurring,2,511.51,57.77,29.22,994.47,83251e24-38e7-4bf4-a7e4-e41cd48b28d9,4904fd54-532f-4b5b-a0ad-9e874fbd124f,bank_transfer,2023-09-19 17:23:20,489.41,a0b23c17-7ab5-4120-a160-d7da1063d665,2022-10-21 00:32:50,2023-11-02 13:30:04,active,7b5fc2e3-d1ba-4293-b0c0-d435b07eacee,premium,Jason Holland,Dunder Mifflin Paper Company,mwallace@example.net,Royview,Italy,12.2
b60b0913-c332-4c13-b4a4-e85a749bbd6e,fb52aa38-9ae4-4845-bd6e-33d32333f1c0,3,line_item,2024-04-06 11:13:07,USD,completed,66,ink,office supplies,sale,one-time,10,383.17,83.08,11.66,3760.28,13af4e99-eb41-47ea-afe4-b9521344b1eb,e971b9d4-0c65-4bf8-94a7-ce28b464a6eb,credit_card,2024-05-13 01:38:18,,,,,,3dc3a6b8-0032-4c0a-bd6f-2dd06733e5e7,basic,Amy Green,Dunder Mifflin Paper Company,keith19@example.org,Frankbury,Myanmar,16.05
b60b0913-c332-4c13-b4a4-e85a749bbd6e,1577ffa3-bc23-4a7f-8a06-44c3136b29ec,4,line_item,2024-05-08 19:48:58,EUR,completed,14,stationery,office supplies,sale,invoiceitem,10,377.24,30.37,45.9,3787.93,1a8dca87-55c0-42b7-8b1f-e8be118151e6,e8c9d6f3-4f9d-42fd-9810-ec2f5d2a70a5,credit_card,2024-05-17 13:33:03,,,,,,888651f5-a904-478a-a528-bde124597c24,basic,Olivia Combs,Dunder Mifflin Paper Company,ericandrade@example.net,Warnerton,Japan,12.17
10fc8d9e-6803-4199-a638-a306e2e5e15f,8e6f1955-96b9-4be3-a419-3aae48dcf9b3,939,header,2023-05-28 15:56:13,EUR,pending,78,chair,furniture,sale,one-time,1,92.62,82.54,19.25,29.33,,,,,,,,,,2216446a-4146-493a-9ae7-cf9306946587,premium,Scott Henderson,Dunder Mifflin Paper Company,mckinneyseth@example.org,Owensborough,Reunion,18.1
10fc8d9e-6803-4199-a638-a306e2e5e15f,5610e8be-9345-492a-abd3-bbc18ab5ea47,1,line_item,2024-05-22 12:19:18,GBP,completed,92,paper,office supplies,sale,invoiceitem,3,655.53,24.79,8.61,1950.41,3d8f4f61-2fb6-4864-b2ee-081b45cccea8,b363bc9f-bb27-427e-8e98-2ac45074ef3a,bank_transfer,2024-05-24 21:28:49,,,,,,9c384dda-5308-40f1-87ed-fe8adc4d036f,enterprise,Jordan Perry,Dunder Mifflin Paper Company,sullivanholly@example.net,Whiteville,Montserrat,7.88
10fc8d9e-6803-4199-a638-a306e2e5e15f,ffdfaec6-9792-4bcd-93de-ed53a509f48a,2,line_item,2024-03-01 05:28:25,EUR,completed,36,copier,office equipment,sale,subscription,1,729.01,99.54,1.64,631.11,f7cf1c68-6235-4274-b1ad-2ce9981f910f,49a0f95e-8939-441c-a272-73abc527fc6f,bank_transfer,2024-05-27 02:35:14,,29a6ad97-0800-4b2c-8fac-ca0ad09005a9,2023-05-31 23:20:06,2024-03-03 00:29:36,active,b23fdd29-6114-4b83-8e61-60d50f2f597a,premium,Jessica Oneill,Dunder Mifflin Paper Company,craig42@example.net,West Rodney,Turkmenistan,8.82
10fc8d9e-6803-4199-a638-a306e2e5e15f,b8de2a85-5401-4ab9-b4e5-47ab10c00af7,3,line_item,2022-06-19 22:37:29,EUR,cancelled,45,desk,furniture,refund,recurring,6,150.38,69.97,27.18,859.49,,,,,108.47,58d8f02a-51df-4a51-b613-434671a03e00,2021-10-09 18:59:51,2022-07-20 07:17:59,active,d695cb2e-65ef-4006-8318-ed4e9addeae9,basic,Kevin Munoz,Dunder Mifflin Paper Company,gnavarro@example.com,Rogersborough,Israel,4.63
10fc8d9e-6803-4199-a638-a306e2e5e15f,b0516d78-2fb6-44fe-b337-792618e555a2,4,line_item,2023-02-25 10:37:26,GBP,completed,75,chair,furniture,sale,subscription,2,673.4,50.61,35.59,1331.78,a9f1bab3-b1da-4531-8f8a-c45f09df8fb3,5e841ad3-4bf1-472f-86bf-16452ec13f7d,credit_card,2024-01-08 13:53:08,,7ffd5b59-9ea4-41d6-80b8-0bce9437be21,2023-01-06 07:42:11,2024-01-07 11:31:18,active,2410cb12-4e9c-4c67-9fa6-7f824808864a,premium,Hannah Graham,Dunder Mifflin Paper Company,williamcarter@example.net,Berryport,Namibia,6.48
10fc8d9e-6803-4199-a638-a306e2e5e15f,6058e145-714e-4ef1-9483-89ca119ca9f1,5,line_item,2023-10-15 17:32:47,GBP,cancelled,31,ink,office supplies,sale,invoiceitem,8,144.94,61.99,12.09,1109.62,,,,,,,,,,f7498565-20e0-439f-add2-3517d90a6e20,basic,Lindsey Bass,Dunder Mifflin Paper Company,howardedward@example.com,Joshuaburgh,Italy,1.42
10fc8d9e-6803-4199-a638-a306e2e5e15f,b66982d2-e88b-4768-a525-6fd7bf96da34,6,line_item,2023-02-04 11:41:25,USD,cancelled,31,ink,office supplies,sale,one-time,4,640.0,66.11,23.06,2516.95,,,,,,,,,,1067c507-2f9e-4f45-b517-749aa202010b,enterprise,Samantha Johnson,Dunder Mifflin Paper Company,qpalmer@example.com,Burchchester,Belarus,4.68
10fc8d9e-6803-4199-a638-a306e2e5e15f,61a83391-2368-46e3-9850-ebbadda5c8d6,7,line_item,2023-01-18 08:22:42,USD,cancelled,9,stationery,office supplies,refund,recurring,4,113.87,32.21,48.35,471.62,,,,,25.98,69226a9f-39a3-4de0-9c1e-fa35933caf1a,2022-03-31 05:50:01,2023-03-22 03:50:40,inactive,355b73e2-388a-4f22-8e8c-a00d3f10c913,basic,Karen Carpenter,Dunder Mifflin Paper Company,lnelson@example.org,Lake Shirleybury,Jamaica,17.3
